"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 14:00","2021","02","02","14:00","-2.4","","-3.4","","93","","","","4","","11","","","","99.74","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 15:00","2021","02","02","15:00","-1.3","","-2.1","","94","","","","2","","14","","","","99.70","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 16:00","2021","02","02","16:00","-1.7","","-2.5","","95","","","","1","","12","","","","99.65","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 17:00","2021","02","02","17:00","-1.6","","-2.3","","95","","","","2","","14","","","","99.58","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 18:00","2021","02","02","18:00","-1.3","","-2.0","","95","","","","1","","11","","","","99.53","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 19:00","2021","02","02","19:00","-1.4","","-4.3","","81","","","","36","","16","","","","99.46","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 20:00","2021","02","02","20:00","-1.4","","-4.6","","79","","","","35","","14","","","","99.40","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 21:00","2021","02","02","21:00","-1.4","","-4.6","","79","","","","36","","19","","","","99.40","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 22:00","2021","02","02","22:00","-2.0","","-4.8","","81","","","","36","","16","","","","99.37","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-02 23:00","2021","02","02","23:00","-2.6","","-4.4","","88","","","","36","","14","","","","99.34","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 00:00","2021","02","03","00:00","-2.5","","-5.0","","83","","","","35","","11","","","","99.29","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 01:00","2021","02","03","01:00","-3.2","","-4.2","","93","","","","35","","13","","","","99.26","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 02:00","2021","02","03","02:00","-3.3","","-4.2","","93","","","","34","","12","","","","99.24","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 03:00","2021","02","03","03:00","-3.4","","-4.2","","94","","","","34","","12","","","","99.21","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 04:00","2021","02","03","04:00","-3.3","","-4.2","","93","","","","34","","12","","","","99.20","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 05:00","2021","02","03","05:00","-3.3","","-4.1","","94","","","","33","","10","","","","99.18","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 06:00","2021","02","03","06:00","-3.4","","-4.2","","95","","","","32","","11","","","","99.21","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 07:00","2021","02","03","07:00","-3.6","","-4.3","","95","","","","33","","12","","","","99.23","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 08:00","2021","02","03","08:00","-3.7","","-4.9","","91","","","","32","","12","","","","99.27","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 09:00","2021","02","03","09:00","-3.5","","-5.2","","88","","","","33","","14","","","","99.28","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 10:00","2021","02","03","10:00","-3.3","","-5.6","","84","","","","33","","12","","","","99.29","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 11:00","2021","02","03","11:00","-1.7","","-8.1","","61","","","","33","","14","","","","99.26","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 12:00","2021","02","03","12:00","-0.9","","-8.5","","56","","","","33","","12","","","","99.21","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 13:00","2021","02","03","13:00","-1.2","","-8.7","","57","","","","31","","14","","","","99.19","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 14:00","2021","02","03","14:00","-0.5","","-8.4","","55","","","","31","","12","","","","99.19","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 15:00","2021","02","03","15:00","-1.2","","-8.4","","58","","","","30","","10","","","","99.21","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 16:00","2021","02","03","16:00","-0.5","","-7.8","","58","","","","29","","7","","","","99.25","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 17:00","2021","02","03","17:00","-1.7","","-7.4","","65","","","","31","","5","","","","99.29","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 18:00","2021","02","03","18:00","-2.9","","-7.3","","71","","","","28","","5","","","","99.32","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 19:00","2021","02","03","19:00","-2.4","","-6.5","","73","","","","30","","6","","","","99.36","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 20:00","2021","02","03","20:00","-0.4","","-6.2","","64","","","","33","","8","","","","99.36","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 21:00","2021","02","03","21:00","-0.9","","-4.7","","75","","","","34","","8","","","","99.40","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 22:00","2021","02","03","22:00","-0.7","","-4.3","","77","","","","35","","8","","","","99.45","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-03 23:00","2021","02","03","23:00","-0.8","","-4.2","","78","","","","34","","10","","","","99.50","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 00:00","2021","02","04","00:00","-0.7","","-4.5","","75","","","","32","","10","","","","99.56","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 01:00","2021","02","04","01:00","-0.8","","-5.5","","71","","","","30","","6","","","","99.61","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 02:00","2021","02","04","02:00","-1.8","","-7.0","","67","","","","30","","7","","","","99.68","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 03:00","2021","02","04","03:00","-3.9","","-9.0","","68","","","","27","","9","","","","99.75","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 04:00","2021","02","04","04:00","-4.2","","-9.4","","67","","","","29","","10","","","","99.79","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 05:00","2021","02","04","05:00","-6.1","","-10.6","","70","","","","28","","8","","","","99.86","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 06:00","2021","02","04","06:00","-7.8","","-11.9","","73","","","","29","","5","","","","99.91","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 07:00","2021","02","04","07:00","-8.1","","-12.0","","74","","","","28","","7","","","","100.02","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 08:00","2021","02","04","08:00","-8.4","","-12.7","","71","","","","28","","5","","","","100.10","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 09:00","2021","02","04","09:00","-7.0","","-12.6","","64","","","","28","","9","","","","100.15","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 10:00","2021","02","04","10:00","-5.6","","-12.4","","59","","","","27","","9","","","","100.13","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 11:00","2021","02","04","11:00","-4.0","","-11.7","","55","","","","25","","8","","","","100.14","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 12:00","2021","02","04","12:00","-2.7","","-11.1","","52","","","","24","","12","","","","100.10","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 13:00","2021","02","04","13:00","-1.6","","-10.7","","50","","","","23","","9","","","","100.05","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 14:00","2021","02","04","14:00","-1.3","","-9.8","","52","","","","21","","9","","","","100.01","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 15:00","2021","02","04","15:00","0.0","","-9.4","","49","","","","23","","6","","","","100.03","","","","-2","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 16:00","2021","02","04","16:00","0.4","","-8.7","","50","","","","21","","5","","","","99.98","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 17:00","2021","02","04","17:00","-5.7","","-10.8","","67","","","","18","","3","","","","99.97","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 18:00","2021","02","04","18:00","-7.3","","-10.5","","78","","","","19","","4","","","","99.97","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 19:00","2021","02","04","19:00","-8.3","","-10.9","","81","","","","19","","4","","","","99.99","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 20:00","2021","02","04","20:00","-10.1","","-12.9","","80","","","","18","","3","","","","99.93","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 21:00","2021","02","04","21:00","-9.1","","-10.5","","90","","","","17","","3","","","","99.87","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 22:00","2021","02","04","22:00","-12.0","","-12.8","","94","","","","18","","3","","","","99.79","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-04 23:00","2021","02","04","23:00","-14.7","","-15.9","","91","","","","19","","3","","","","99.77","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 00:00","2021","02","05","00:00","-11.6","","-12.7","","91","","","","16","","2","","","","99.68","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 01:00","2021","02","05","01:00","-14.9","","-16.4","","88","","","","15","","2","","","","99.60","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 02:00","2021","02","05","02:00","-14.9","","-16.5","","88","","","","16","","2","","","","99.58","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 03:00","2021","02","05","03:00","-14.3","","-16.0","","87","","","","9","","4","","","","99.44","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 04:00","2021","02","05","04:00","-9.5","","-11.0","","89","","","","7","","16","","","","99.24","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 05:00","2021","02","05","05:00","-7.4","","-8.6","","91","","","","9","","16","","","","99.15","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 06:00","2021","02","05","06:00","-5.1","","-8.0","","80","","","","8","","18","","","","99.00","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 07:00","2021","02","05","07:00","-4.1","","-7.3","","79","","","","8","","25","","","","98.82","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 08:00","2021","02","05","08:00","-4.4","","-6.6","","85","","","","8","","16","","","","98.78","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 09:00","2021","02","05","09:00","-4.0","","-5.1","","92","","","","9","","14","","","","98.69","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 10:00","2021","02","05","10:00","-3.4","","-4.4","","93","","","","9","","15","","","","98.62","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 11:00","2021","02","05","11:00","-1.8","","-2.7","","93","","","","13","","11","","","","98.65","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 12:00","2021","02","05","12:00","-0.6","","-2.3","","88","","","","15","","12","","","","98.61","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 13:00","2021","02","05","13:00","2.6","","-3.8","","63","","2.2","","23","","16","","","","98.61","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 14:00","2021","02","05","14:00","2.3","","-4.0","","63","","0.0","","24","","15","","","","98.68","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 15:00","2021","02","05","15:00","1.5","","-4.3","","65","","0.0","","23","","13","","","","98.81","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 16:00","2021","02","05","16:00","0.5","","-6.0","","62","","","","23","","17","","","","98.88","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 17:00","2021","02","05","17:00","-0.3","","-7.2","","60","","","","24","","16","","","","98.94","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 18:00","2021","02","05","18:00","-1.4","","-7.5","","63","","","","25","","14","","","","99.01","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 19:00","2021","02","05","19:00","-2.1","","-8.7","","61","","","","24","","17","","","","99.13","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 20:00","2021","02","05","20:00","-2.9","","-9.4","","61","","","","23","","11","","","","99.20","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 21:00","2021","02","05","21:00","-3.1","","-9.0","","64","","","","21","","10","","","","99.25","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 22:00","2021","02","05","22:00","-3.1","","-9.0","","64","","","","23","","11","","","","99.30","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-05 23:00","2021","02","05","23:00","-3.9","","-9.1","","67","","","","25","","13","","","","99.37","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 00:00","2021","02","06","00:00","-4.5","","-11.0","","60","","","","25","","14","","","","99.41","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 01:00","2021","02","06","01:00","-5.9","","-13.0","","57","","","","22","","12","","","","99.41","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 02:00","2021","02","06","02:00","-6.1","","-13.4","","56","","","","23","","11","","","","99.44","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 03:00","2021","02","06","03:00","-7.5","","-14.2","","59","","","","22","","8","","","","99.44","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 04:00","2021","02","06","04:00","-9.9","","-15.2","","65","","","","20","","6","","","","99.47","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 05:00","2021","02","06","05:00","-9.3","","-13.3","","72","","","","20","","5","","","","99.50","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 06:00","2021","02","06","06:00","-7.6","","-12.6","","67","","","","20","","9","","","","99.54","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 07:00","2021","02","06","07:00","-7.1","","-11.9","","68","","","","21","","9","","","","99.61","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 08:00","2021","02","06","08:00","-7.3","","-12.0","","69","","","","22","","9","","","","99.70","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 09:00","2021","02","06","09:00","-6.7","","-12.4","","64","","","","22","","13","","","","99.78","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 10:00","2021","02","06","10:00","-6.1","","-13.9","","54","","","","23","","15","","","","99.84","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 11:00","2021","02","06","11:00","-5.2","","-15.4","","45","","","","23","","18","","","","99.90","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 12:00","2021","02","06","12:00","-4.2","","-16.2","","39","","","","24","","14","","","","99.90","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 13:00","2021","02","06","13:00","-4.0","","-16.2","","38","","","","25","","19","","","","99.92","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 14:00","2021","02","06","14:00","-4.1","","-16.1","","39","","","","25","","22","","","","99.99","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 15:00","2021","02","06","15:00","-4.4","","-15.6","","41","","","","25","","23","","","","100.12","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 16:00","2021","02","06","16:00","-5.3","","-14.6","","48","","","","25","","14","","","","100.25","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 17:00","2021","02","06","17:00","-6.0","","-15.7","","46","","","","24","","20","","","","100.37","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 18:00","2021","02","06","18:00","-6.7","","-15.0","","52","","","","24","","16","","","","100.53","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 19:00","2021","02","06","19:00","-7.5","","-15.5","","53","","","","23","","11","","","","100.60","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 20:00","2021","02","06","20:00","-7.7","","-15.0","","56","","","","23","","14","","","","100.67","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 21:00","2021","02","06","21:00","-8.1","","-15.0","","57","","","","23","","10","","","","100.76","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 22:00","2021","02","06","22:00","-8.4","","-14.8","","60","","","","21","","8","","","","100.82","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-06 23:00","2021","02","06","23:00","-8.5","","-15.1","","59","","","","20","","6","","","","100.86","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-07 00:00","2021","02","07","00:00","-15.1","","-19.1","","71","","","","15","","2","","","","100.87","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-07 01:00","2021","02","07","01:00","-13.6","","-17.0","","76","","","","18","","3","","","","100.85","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-07 02:00","2021","02","07","02:00","-12.5","","-15.3","","80","","","","18","","6","","","","100.82","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-07 03:00","2021","02","07","03:00","-11.2","","-13.7","","82","","","","17","","6","","","","100.73","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-02-07 04:00","2021","02","07","04:00","-10.0","","-12.8","","80","","","","15","","9","","","","100.63","","","","-15","","NA"
