"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 15:00","2021","03","01","15:00","-2.8","","-11.6","","51","","","","30","","25","","","","99.30","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 16:00","2021","03","01","16:00","-3.8","","-12.8","","50","","","","31","","23","","","","99.45","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 17:00","2021","03","01","17:00","-5.5","","-14.2","","50","","","","31","","21","","","","99.47","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 18:00","2021","03","01","18:00","-6.8","","-16.4","","46","","","","33","","15","","","","99.58","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 19:00","2021","03","01","19:00","-7.9","","-17.3","","47","","","","31","","21","","","","99.80","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 20:00","2021","03","01","20:00","-9.6","","-21.0","","39","","","","31","","27","","","","99.97","","","","-19","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 21:00","2021","03","01","21:00","-11.7","","-24.4","","34","","","","30","","27","","","","100.16","","","","-21","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 22:00","2021","03","01","22:00","-13.3","","-24.7","","38","","","","30","","27","","","","100.33","","","","-23","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-01 23:00","2021","03","01","23:00","-14.7","","-24.7","","43","","","","30","","24","","","","100.47","","","","-25","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 00:00","2021","03","02","00:00","-15.6","","-24.5","","47","","","","30","","20","","","","100.55","","","","-25","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 01:00","2021","03","02","01:00","-16.5","","-24.5","","50","","","","29","","21","","","","100.61","","","","-26","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 02:00","2021","03","02","02:00","-17.2","","-25.3","","49","","","","29","","21","","","","100.71","","","","-27","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 03:00","2021","03","02","03:00","-17.5","","-25.2","","51","","","","29","","21","","","","100.78","","","","-28","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 04:00","2021","03","02","04:00","-17.8","","-24.8","","55","","","","29","","19","","","","100.86","","","","-27","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 05:00","2021","03","02","05:00","-18.0","","-24.6","","56","","","","29","","18","","","","100.96","","","","-27","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 06:00","2021","03","02","06:00","-18.3","","-24.8","","57","","","","28","","16","","","","100.99","","","","-27","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 07:00","2021","03","02","07:00","-18.6","","-24.8","","58","","","","27","","18","","","","101.08","","","","-28","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 08:00","2021","03","02","08:00","-17.9","","-24.8","","55","","","","27","","19","","","","101.17","","","","-28","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 09:00","2021","03","02","09:00","-16.8","","-25.1","","49","","","","27","","19","","","","101.26","","","","-26","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 10:00","2021","03","02","10:00","-15.7","","-25.3","","43","","","","28","","20","","","","101.18","","","","-25","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 11:00","2021","03","02","11:00","-14.3","","-24.0","","44","","","","26","","18","","","","101.17","","","","-23","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 12:00","2021","03","02","12:00","-13.2","","-23.1","","43","","","","26","","20","","","","101.12","","","","-22","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 13:00","2021","03","02","13:00","-12.0","","-22.3","","42","","","","27","","22","","","","101.04","","","","-21","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 14:00","2021","03","02","14:00","-10.6","","-22.4","","37","","","","27","","20","","","","100.94","","","","-19","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 15:00","2021","03","02","15:00","-9.2","","-21.5","","36","","","","27","","16","","","","100.85","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 16:00","2021","03","02","16:00","-8.8","","-20.2","","39","","","","27","","16","","","","100.79","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 17:00","2021","03","02","17:00","-8.7","","-18.8","","44","","","","27","","7","","","","100.71","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 18:00","2021","03","02","18:00","-8.6","","-18.7","","44","","","","23","","11","","","","100.66","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 19:00","2021","03","02","19:00","-9.1","","-17.8","","49","","","","21","","10","","","","100.61","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 20:00","2021","03","02","20:00","-8.6","","-15.6","","57","","","","20","","11","","","","100.52","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 21:00","2021","03","02","21:00","-7.3","","-12.8","","64","","","","23","","13","","","","100.48","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 22:00","2021","03","02","22:00","-7.9","","-9.8","","86","","","","22","","7","","","","100.40","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-02 23:00","2021","03","02","23:00","-7.8","","-9.1","","90","","","","19","","4","","","","100.26","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 00:00","2021","03","03","00:00","-7.6","","-8.8","","91","","","","17","","9","","","","100.14","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 01:00","2021","03","03","01:00","-7.1","","-8.3","","91","","","","18","","10","","","","100.05","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 02:00","2021","03","03","02:00","-6.4","","-7.7","","90","","","","20","","10","","","","99.96","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 03:00","2021","03","03","03:00","-5.7","","-7.3","","89","","","","21","","11","","","","99.85","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 04:00","2021","03","03","04:00","-5.2","","-6.7","","89","","","","22","","9","","","","99.81","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 05:00","2021","03","03","05:00","-4.7","","-6.2","","89","","","","23","","10","","","","99.79","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 06:00","2021","03","03","06:00","-4.0","","-5.5","","89","","","","24","","8","","","","99.80","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 07:00","2021","03","03","07:00","-3.3","","-5.1","","88","","","","24","","8","","","","99.83","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 08:00","2021","03","03","08:00","-2.8","","-4.8","","86","","","","26","","7","","","","99.87","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 09:00","2021","03","03","09:00","-2.8","","-5.1","","84","","","","32","","4","","","","99.89","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 10:00","2021","03","03","10:00","-2.1","","-5.0","","80","","","","28","","8","","","","99.91","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 11:00","2021","03","03","11:00","-2.8","","-6.5","","76","","","","2","","5","","","","99.89","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 12:00","2021","03","03","12:00","-1.5","","-7.1","","65","","","","32","","4","","","","99.89","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 13:00","2021","03","03","13:00","-1.1","","-6.7","","66","","","","26","","8","","","","99.87","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 14:00","2021","03","03","14:00","-0.8","","-6.4","","65","","","","26","","9","","","","99.87","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 15:00","2021","03","03","15:00","-0.3","","-6.3","","64","","","","26","","9","","","","99.90","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 16:00","2021","03","03","16:00","0.0","","-5.7","","65","","","","25","","6","","","","99.94","","","","-2","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 17:00","2021","03","03","17:00","-0.2","","-5.2","","69","","","","26","","10","","","","99.99","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 18:00","2021","03","03","18:00","-0.7","","-4.9","","73","","","","27","","8","","","","100.05","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 19:00","2021","03","03","19:00","-0.9","","-4.7","","76","","","","28","","9","","","","100.08","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 20:00","2021","03","03","20:00","-1.2","","-4.6","","77","","","","29","","8","","","","100.09","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 21:00","2021","03","03","21:00","-1.7","","-4.7","","79","","","","32","","6","","","","100.09","","","","-4","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 22:00","2021","03","03","22:00","-2.1","","-5.2","","79","","","","30","","3","","","","100.11","","","","-3","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-03 23:00","2021","03","03","23:00","-2.1","","-6.9","","69","","","","32","","7","","","","100.14","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 00:00","2021","03","04","00:00","-2.7","","-8.1","","66","","","","35","","7","","","","100.13","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 01:00","2021","03","04","01:00","-3.2","","-9.4","","62","","","","32","","9","","","","100.17","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 02:00","2021","03","04","02:00","-3.9","","-10.1","","62","","","","33","","9","","","","100.18","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 03:00","2021","03","04","03:00","-5.1","","-11.3","","62","","","","32","","8","","","","100.20","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 04:00","2021","03","04","04:00","-6.7","","-12.5","","64","","","","32","","6","","","","100.23","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 05:00","2021","03","04","05:00","-6.7","","-13.8","","57","","","","32","","8","","","","100.26","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 06:00","2021","03","04","06:00","-7.9","","-13.9","","62","","","","33","","8","","","","100.33","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 07:00","2021","03","04","07:00","-9.6","","-15.2","","64","","","","30","","8","","","","100.39","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 08:00","2021","03","04","08:00","-9.6","","-16.1","","59","","","","29","","15","","","","100.42","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 09:00","2021","03","04","09:00","-9.8","","-17.2","","55","","","","30","","19","","","","100.44","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 10:00","2021","03","04","10:00","-10.2","","-19.4","","47","","","","29","","19","","","","100.42","","","","-18","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 11:00","2021","03","04","11:00","-10.1","","-21.3","","39","","","","29","","18","","","","100.42","","","","-18","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 12:00","2021","03","04","12:00","-9.9","","-21.7","","37","","","","29","","19","","","","100.43","","","","-18","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 13:00","2021","03","04","13:00","-9.4","","-20.9","","39","","","","26","","18","","","","100.37","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 14:00","2021","03","04","14:00","-8.8","","-21.4","","35","","","","27","","20","","","","100.34","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 15:00","2021","03","04","15:00","-7.8","","-20.4","","36","","","","27","","17","","","","100.30","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 16:00","2021","03","04","16:00","-8.1","","-18.8","","42","","","","27","","14","","","","100.31","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 17:00","2021","03","04","17:00","-8.3","","-18.0","","46","","","","26","","12","","","","100.32","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 18:00","2021","03","04","18:00","-7.5","","-18.7","","40","","","","28","","15","","","","100.37","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 19:00","2021","03","04","19:00","-7.6","","-17.7","","44","","","","29","","12","","","","100.37","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 20:00","2021","03","04","20:00","-7.9","","-19.4","","39","","","","30","","18","","","","100.38","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 21:00","2021","03","04","21:00","-8.5","","-19.7","","40","","","","29","","20","","","","100.37","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 22:00","2021","03","04","22:00","-9.1","","-20.2","","40","","","","29","","16","","","","100.35","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-04 23:00","2021","03","04","23:00","-9.8","","-20.5","","41","","","","29","","19","","","","100.32","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 00:00","2021","03","05","00:00","-10.5","","-20.6","","43","","","","28","","14","","","","100.29","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 01:00","2021","03","05","01:00","-10.9","","-20.9","","43","","","","28","","13","","","","100.27","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 02:00","2021","03","05","02:00","-11.9","","-20.3","","50","","","","27","","14","","","","100.22","","","","-19","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 03:00","2021","03","05","03:00","-12.4","","-20.2","","52","","","","28","","18","","","","100.15","","","","-20","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 04:00","2021","03","05","04:00","-13.0","","-20.6","","53","","","","28","","14","","","","100.17","","","","-20","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 05:00","2021","03","05","05:00","-13.8","","-21.2","","54","","","","27","","13","","","","100.18","","","","-21","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 06:00","2021","03","05","06:00","-14.0","","-21.7","","52","","","","27","","15","","","","100.18","","","","-22","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 07:00","2021","03","05","07:00","-15.0","","-21.6","","57","","","","27","","11","","","","100.18","","","","-22","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 08:00","2021","03","05","08:00","-14.3","","-21.7","","54","","","","26","","13","","","","100.16","","","","-21","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 09:00","2021","03","05","09:00","-13.9","","-21.2","","54","","","","27","","19","","","","100.08","","","","-23","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 10:00","2021","03","05","10:00","-12.6","","-20.9","","50","","","","27","","20","","","","100.04","","","","-21","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 11:00","2021","03","05","11:00","-11.7","","-19.8","","51","","","","27","","18","","","","99.95","","","","-20","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 12:00","2021","03","05","12:00","-10.0","","-19.3","","46","","","","27","","19","","","","99.90","","","","-18","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 13:00","2021","03","05","13:00","-8.7","","-18.6","","45","","","","27","","19","","","","99.84","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 14:00","2021","03","05","14:00","-7.3","","-18.8","","39","","","","27","","18","","","","99.85","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 15:00","2021","03","05","15:00","-6.1","","-18.8","","36","","","","27","","15","","","","99.88","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 16:00","2021","03","05","16:00","-6.1","","-16.6","","43","","","","30","","16","","","","99.93","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 17:00","2021","03","05","17:00","-7.5","","-16.7","","48","","","","33","","14","","","","100.05","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 18:00","2021","03","05","18:00","-8.7","","-17.5","","49","","","","32","","12","","","","100.17","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 19:00","2021","03","05","19:00","-9.9","","-18.4","","50","","","","33","","9","","","","100.27","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 20:00","2021","03","05","20:00","-10.9","","-18.7","","53","","","","32","","9","","","","100.34","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 21:00","2021","03","05","21:00","-10.2","","-17.9","","53","","","","30","","12","","","","100.36","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 22:00","2021","03","05","22:00","-10.3","","-18.0","","53","","","","30","","11","","","","100.41","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-05 23:00","2021","03","05","23:00","-11.1","","-18.0","","57","","","","31","","11","","","","100.41","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 00:00","2021","03","06","00:00","-12.1","","-18.6","","58","","","","30","","7","","","","100.44","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 01:00","2021","03","06","01:00","-11.5","","-17.7","","60","","","","28","","8","","","","100.48","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 02:00","2021","03","06","02:00","-10.8","","-16.9","","61","","","","28","","8","","","","100.47","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 03:00","2021","03","06","03:00","-10.6","","-16.5","","62","","","","28","","9","","","","100.48","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 04:00","2021","03","06","04:00","-10.4","","-16.2","","63","","","","29","","10","","","","100.50","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 05:00","2021","03","06","05:00","-10.4","","-16.0","","63","","","","29","","12","","","","100.54","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 06:00","2021","03","06","06:00","-10.5","","-15.4","","67","","","","27","","11","","","","100.56","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 07:00","2021","03","06","07:00","-10.2","","-15.3","","66","","","","26","","11","","","","100.59","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 08:00","2021","03","06","08:00","-9.8","","-15.6","","63","","","","27","","13","","","","100.63","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 09:00","2021","03","06","09:00","-9.6","","-17.7","","52","","","","30","","15","","","","100.66","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 10:00","2021","03","06","10:00","-9.6","","-17.8","","51","","","","27","","18","","","","100.68","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 11:00","2021","03","06","11:00","-8.8","","-18.2","","47","","","","27","","16","","","","100.71","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 12:00","2021","03","06","12:00","-7.6","","-18.0","","43","","","","29","","18","","","","100.73","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 13:00","2021","03","06","13:00","-7.5","","-16.4","","49","","","","27","","18","","","","100.73","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 14:00","2021","03","06","14:00","-7.2","","-15.4","","52","","","","27","","18","","","","100.74","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 15:00","2021","03","06","15:00","-7.0","","-15.1","","53","","","","27","","18","","","","100.80","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 16:00","2021","03","06","16:00","-7.1","","-15.5","","51","","","","27","","14","","","","100.86","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 17:00","2021","03","06","17:00","-7.1","","-15.5","","51","","","","27","","13","","","","100.90","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 18:00","2021","03","06","18:00","-8.5","","-15.6","","57","","","","27","","8","","","","100.96","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 19:00","2021","03","06","19:00","-9.8","","-15.6","","62","","","","27","","6","","","","101.05","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 20:00","2021","03","06","20:00","-10.0","","-16.3","","60","","","","27","","7","","","","101.11","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 21:00","2021","03","06","21:00","-9.7","","-16.9","","56","","","","25","","8","","","","101.16","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 22:00","2021","03","06","22:00","-10.1","","-17.0","","57","","","","26","","9","","","","101.16","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-06 23:00","2021","03","06","23:00","-10.2","","-16.7","","59","","","","27","","8","","","","101.17","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 00:00","2021","03","07","00:00","-10.3","","-16.1","","63","","","","28","","6","","","","101.19","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 01:00","2021","03","07","01:00","-10.2","","-15.8","","64","","","","28","","9","","","","101.25","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 02:00","2021","03","07","02:00","-10.4","","-15.5","","66","","","","28","","5","","","","101.26","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 03:00","2021","03","07","03:00","-10.0","","-15.2","","65","","","","27","","6","","","","101.30","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 04:00","2021","03","07","04:00","-10.1","","-15.0","","67","","","","27","","6","","","","101.35","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2021-03-07 05:00","2021","03","07","05:00","-11.1","","-15.8","","69","","","","27","","5","","","","101.43","","","","-14","","NA"
