"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 12:00","2017","02","02","12:00","-10.2","","-15.8","","64","","","M","26","","8","","","","100.62","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 13:00","2017","02","02","13:00","-8.6","","-14.9","","60","","","M","12","","6","","","","100.51","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 14:00","2017","02","02","14:00","-7.5","","-14.1","","59","","","M","28","","6","","","","100.45","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 15:00","2017","02","02","15:00","-7.2","","-13.8","","59","","","M","31","","6","","","","100.45","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 16:00","2017","02","02","16:00","-7.6","","-11.3","","75","","","M","28","","3","","","","100.44","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 17:00","2017","02","02","17:00","-8.2","","-9.1","","93","","","M","30","","6","","","","100.51","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 18:00","2017","02","02","18:00","-9.7","","-10.7","","92","","","M","23","","5","","","","100.53","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 19:00","2017","02","02","19:00","-7.7","","-9.5","","87","","","M","25","","10","","","","100.63","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 20:00","2017","02","02","20:00","-8.2","","-9.7","","89","","","M","24","","9","","","","100.71","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 21:00","2017","02","02","21:00","-8.3","","-10.0","","87","","","M","25","","6","","","","100.81","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 22:00","2017","02","02","22:00","-8.4","","-11.2","","80","","","M","25","","5","","","","100.84","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-02 23:00","2017","02","02","23:00","-8.8","","-11.8","","79","","","M","23","","3","","","","100.83","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 00:00","2017","02","03","00:00","-8.6","","-11.1","","82","","","M","23","","4","","","","100.83","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 01:00","2017","02","03","01:00","-8.6","","-11.4","","80","","","M","23","","5","","","","100.78","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 02:00","2017","02","03","02:00","-9.1","","-10.7","","88","","","M","","","0","","","","100.76","","","","","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 03:00","2017","02","03","03:00","-8.0","","-9.4","","90","","","M","21","","5","","","","100.73","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 04:00","2017","02","03","04:00","-7.0","","-10.0","","79","","","M","24","","9","","","","100.71","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 05:00","2017","02","03","05:00","-7.1","","-10.5","","77","","","M","24","","11","","","","100.70","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 06:00","2017","02","03","06:00","-7.3","","-10.3","","79","","","M","24","","10","","","","100.72","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 07:00","2017","02","03","07:00","-7.6","","-12.1","","70","","","M","24","","9","","","","100.74","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 08:00","2017","02","03","08:00","-7.7","","-10.6","","80","","","M","25","","8","","","","100.78","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 09:00","2017","02","03","09:00","-7.6","","-11.6","","73","","","M","25","","9","","","","100.83","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 10:00","2017","02","03","10:00","-7.3","","-13.8","","60","","","M","26","","14","","","","100.84","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 11:00","2017","02","03","11:00","-7.3","","-14.6","","56","","","M","26","","14","","","","100.83","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 12:00","2017","02","03","12:00","-7.2","","-14.5","","56","","","M","26","","12","","","","100.76","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 13:00","2017","02","03","13:00","-5.6","","-13.7","","53","","","M","26","","12","","","","100.70","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 14:00","2017","02","03","14:00","-5.3","","-13.3","","53","","","M","26","","13","","","","100.61","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 15:00","2017","02","03","15:00","-5.5","","-13.4","","54","","","M","27","","11","","","","100.61","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 16:00","2017","02","03","16:00","-6.2","","-12.9","","59","","","M","26","","10","","","","100.63","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 17:00","2017","02","03","17:00","-6.9","","-12.1","","66","","","M","26","","6","","","","100.66","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 18:00","2017","02","03","18:00","-7.6","","-12.3","","69","","","M","24","","4","","","","100.69","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 19:00","2017","02","03","19:00","-8.2","","-13.0","","68","","","M","24","","4","","","","100.70","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 20:00","2017","02","03","20:00","-6.6","","-11.3","","69","","","M","24","","11","","","","100.72","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 21:00","2017","02","03","21:00","-7.1","","-11.3","","72","","","M","26","","7","","","","100.78","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 22:00","2017","02","03","22:00","-7.7","","-11.9","","71","","","M","26","","4","","","","100.83","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-03 23:00","2017","02","03","23:00","-9.3","","-15.2","","62","","","M","26","","7","","","","100.89","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 00:00","2017","02","04","00:00","-9.8","","-15.4","","64","","","M","26","","7","","","","100.93","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 01:00","2017","02","04","01:00","-9.6","","-15.2","","64","","","M","24","","9","","","","100.94","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 02:00","2017","02","04","02:00","-10.0","","-15.4","","65","","","M","25","","10","","","","100.98","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 03:00","2017","02","04","03:00","-10.0","","-15.2","","66","","","M","25","","11","","","","101.02","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 04:00","2017","02","04","04:00","-10.6","","-15.3","","68","","","M","25","","12","","","","101.06","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 05:00","2017","02","04","05:00","-11.2","","-15.3","","72","","","M","23","","8","","","","101.08","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 06:00","2017","02","04","06:00","-11.2","","-14.9","","74","","","M","24","","11","","","","101.12","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 07:00","2017","02","04","07:00","-11.2","","-14.7","","75","","","M","23","","9","","","","101.15","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 08:00","2017","02","04","08:00","-10.7","","-14.0","","76","","","M","22","","9","","","","101.18","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 09:00","2017","02","04","09:00","-8.8","","-12.4","","75","","","M","22","","9","","","","101.21","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 10:00","2017","02","04","10:00","-7.3","","-10.7","","77","","","M","22","","11","","","","101.19","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 11:00","2017","02","04","11:00","-6.2","","-9.8","","76","","","M","24","","13","","","","101.13","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 12:00","2017","02","04","12:00","-4.8","","-9.5","","69","","","M","23","","16","","","","101.04","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 13:00","2017","02","04","13:00","-4.1","","-9.4","","67","","","M","23","","18","","","","100.93","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 14:00","2017","02","04","14:00","-3.8","","-9.9","","63","","","M","24","","17","","","","100.90","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 15:00","2017","02","04","15:00","-2.9","","-10.3","","57","","","M","23","","15","","","","100.86","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 16:00","2017","02","04","16:00","-3.1","","-10.3","","57","","","M","22","","14","","","","100.86","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 17:00","2017","02","04","17:00","-3.3","","-10.4","","58","","","M","23","","13","","","","100.88","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 18:00","2017","02","04","18:00","-3.7","","-10.3","","60","","","M","23","","10","","","","100.88","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 19:00","2017","02","04","19:00","-3.7","","-10.5","","60","","","M","22","","11","","","","100.86","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 20:00","2017","02","04","20:00","-4.4","","-9.7","","66","","","M","21","","12","","","","100.89","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 21:00","2017","02","04","21:00","-4.8","","-10.0","","67","","","M","22","","14","","","","100.87","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 22:00","2017","02","04","22:00","-5.1","","-10.5","","66","","","M","22","","14","","","","100.81","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-04 23:00","2017","02","04","23:00","-5.0","","-10.8","","64","","","M","21","","13","","","","100.75","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 00:00","2017","02","05","00:00","-4.9","","-10.8","","64","","","M","23","","10","","","","100.68","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 01:00","2017","02","05","01:00","-6.3","","-11.0","","69","","","M","19","","7","","","","100.58","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 02:00","2017","02","05","02:00","-7.6","","-11.4","","74","","","M","17","","4","","","","100.49","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 03:00","2017","02","05","03:00","-5.5","","-9.3","","74","","","M","19","","9","","","","100.42","","","","-10","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 04:00","2017","02","05","04:00","-5.3","","-8.7","","77","","","M","19","","7","","","","100.30","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 05:00","2017","02","05","05:00","-5.4","","-7.4","","85","","","M","18","","7","","","","100.21","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 06:00","2017","02","05","06:00","-4.9","","-8.5","","76","","","M","18","","8","","","","100.11","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 07:00","2017","02","05","07:00","-4.8","","-9.7","","68","","","M","18","","8","","","","100.00","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 08:00","2017","02","05","08:00","-4.1","","-10.1","","63","","","M","17","","13","","","","99.89","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 09:00","2017","02","05","09:00","-3.5","","-10.5","","58","","","M","17","","15","","","","99.81","","","","-9","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 10:00","2017","02","05","10:00","-2.4","","-10.1","","55","","","M","19","","10","","","","99.70","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 11:00","2017","02","05","11:00","-1.8","","-9.2","","57","","","M","20","","10","","","","99.58","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 12:00","2017","02","05","12:00","-0.9","","-7.6","","60","","","M","21","","17","","","","99.45","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 13:00","2017","02","05","13:00","-2.3","","-4.2","","87","","","M","20","","14","","","","99.37","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 14:00","2017","02","05","14:00","-1.4","","-3.3","","87","","","M","20","","13","","","","99.27","","","","-6","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 15:00","2017","02","05","15:00","-1.0","","-2.7","","88","","","M","21","","13","","","","99.25","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 16:00","2017","02","05","16:00","-0.8","","-2.7","","87","","","M","22","","14","","","","99.24","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 17:00","2017","02","05","17:00","-0.9","","-2.8","","87","","","M","22","","14","","","","99.27","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 18:00","2017","02","05","18:00","-1.1","","-2.8","","88","","","M","23","","13","","","","99.34","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 19:00","2017","02","05","19:00","-0.5","","-3.0","","83","","","M","24","","15","","","","99.38","","","","-5","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 20:00","2017","02","05","20:00","-2.2","","-3.0","","94","","","M","26","","15","","","","99.50","","","","-7","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 21:00","2017","02","05","21:00","-2.4","","-5.9","","77","","","M","28","","19","","","","99.62","","","","-8","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 22:00","2017","02","05","22:00","-3.7","","-8.0","","72","","","M","29","","24","","","","99.79","","","","-11","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-05 23:00","2017","02","05","23:00","-6.6","","-12.2","","64","","","M","30","","18","","","","100.04","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 00:00","2017","02","06","00:00","-8.8","","-13.5","","69","","","M","28","","17","","","","100.23","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 01:00","2017","02","06","01:00","-9.9","","-14.5","","69","","","M","28","","14","","","","100.39","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 02:00","2017","02","06","02:00","-11.0","","-15.2","","71","","","M","27","","11","","","","100.56","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 03:00","2017","02","06","03:00","-12.4","","-16.6","","71","","","M","29","","10","","","","100.66","","","","-18","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 04:00","2017","02","06","04:00","-13.1","","-17.5","","69","","","M","29","","12","","","","100.76","","","","-20","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 05:00","2017","02","06","05:00","-13.9","","-17.9","","72","","","M","30","","9","","","","100.77","","","","-20","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 06:00","2017","02","06","06:00","-13.9","","-18.0","","71","","","M","29","","8","","","","100.89","","","","-19","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 07:00","2017","02","06","07:00","-13.7","","-18.2","","69","","","M","28","","5","","","","100.94","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 08:00","2017","02","06","08:00","-13.9","","-18.3","","69","","","M","23","","4","","","","100.96","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 09:00","2017","02","06","09:00","-13.1","","-17.6","","69","","","M","23","","3","","","","101.03","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 10:00","2017","02","06","10:00","-12.0","","-17.8","","62","","","M","28","","8","","","","101.00","","","","-17","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 11:00","2017","02","06","11:00","-11.4","","-19.4","","51","","","M","26","","5","","","","101.01","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 12:00","2017","02","06","12:00","-11.0","","-18.3","","55","","","M","26","","8","","","","100.95","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 13:00","2017","02","06","13:00","-10.6","","-16.8","","60","","","M","28","","6","","","","100.90","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 14:00","2017","02","06","14:00","-10.3","","-16.0","","63","","","M","26","","8","","","","100.86","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 15:00","2017","02","06","15:00","-10.0","","-14.6","","69","","","M","21","","5","","","","100.86","","","","-13","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 16:00","2017","02","06","16:00","-10.4","","-12.5","","85","","","M","17","","6","","","","100.88","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 17:00","2017","02","06","17:00","-10.4","","-11.8","","89","","","M","15","","3","","","","100.82","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 18:00","2017","02","06","18:00","-9.9","","-11.1","","91","","","M","9","","4","","","","100.83","","","","-12","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 19:00","2017","02","06","19:00","-9.7","","-10.8","","92","","","M","5","","7","","","","100.81","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 20:00","2017","02","06","20:00","-9.8","","-10.8","","92","","","M","5","","8","","","","100.79","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 21:00","2017","02","06","21:00","-9.8","","-10.8","","92","","","M","6","","8","","","","100.76","","","","-14","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 22:00","2017","02","06","22:00","-9.7","","-10.7","","92","","","M","7","","11","","","","100.74","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-06 23:00","2017","02","06","23:00","-9.6","","-10.7","","92","","","M","7","","10","","","","100.73","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-07 00:00","2017","02","07","00:00","-9.6","","-10.7","","92","","","M","6","","10","","","","100.77","","","","-15","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-07 01:00","2017","02","07","01:00","-9.8","","-10.9","","91","","","M","5","","12","","","","100.76","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-07 02:00","2017","02","07","02:00","-9.9","","-10.9","","92","","","M","5","","12","","","","100.80","","","","-16","","NA"
"-74.96","45.25","MOOSE CREEK WELLS","6105397","2017-02-07 03:00","2017","02","07","03:00","-9.8","","-10.9","","92","","","M","6","","18","","","","100.76","","","","-17","","NA"
